source,captured_at,source_url,source_type,extraction_method,project_id,project_slug,agency_name,project_name,district,province,department,address,latitude,longitude,sales_start_year,delivery_year,delivery_date,update_date,project_phase,floor_count,parking_count,view,typology,bedrooms,bedrooms_min,bedrooms_max,bathrooms_min,bathrooms_max,built_area,free_area,total_area_min,total_area_max,area_min,area_max,total_area,unit_status,unit_count,price_min,currency,list_price_avg,sale_price_avg,price_per_m2_list,price_per_m2_sale,sale_year,sale_month,sale_date,income,total_m2,financing_banks,amenities,project_description,project_contact,project_email,project_phone,project_whatsapp,builder_slug,builder_description,price_history_count,latest_price_history_date,latest_price_history_from,latest_price_history_status,visit_count,field_confidence,missing_required_fields
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/lince/nara-3823,portal,sitemap + obj_project_completo + json_ld + html_table,3823,3823-nara,ALERCES INMOBILIARIA,Nara,Lince,Lima,Lima,Av.Arequipa 2364,-12.0877284,-77.0341909,,2028,2028-06-30,2026-04-30,En planos,,,,Departamento,1 a 2,1,2,1,2,,,40.01,80.04,40.01,80.04,40.01,En planos,1,280000,PEN,280000,,6998.25,,,,,280000,40.01,otros,Areas verdes | Gimnasio | Lobby | Zona de Lavandería | Zona de Parrillas | Otros,"Vivir en Nara es encontrar un hogar que acompaña tus tiempos y cambia con tu rutina. Departamentos optimizados donde cada detalle suma, y las áreas compartidas extienden tu experiencia, creando ambientes que inspiran productividad, descanso y conexión. Siempre rodeado de personas que buscan lo mismo que tú.",Fernando Lazarte,"nara_alerces@evolta.pe,informes@alerces.com.pe",933566583,933566583,alerces-inmobiliaria,"Mostramos pasión por crear espacios únicos con carácter genuino. Preocupados por el cuidado del medio ambiente y futuro de nuestros clientes, en Alerces nos preocupamos por construir y diseñar edificios de manera sostenible, tomando en consideración distintos puntos.",4,2026-03-14 07:00:02,280000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/the-wave-3824,portal,sitemap + obj_project_completo + json_ld + html_table,3824,3824-the-wave,TALE INMOBILIARIA,THE WAVE,Miraflores,Lima,Lima,"Mal. Cisneros 1220, Miraflores 15074",-12.1208486,-77.0430184,,2028,2028-06-30,2026-04-13,En planos,,,,Departamento,1 a 3,1,3,2,5,,,76,225.07,76,225.07,76,En planos,1,250124.36,$,250124.36,,3291.11,,,,,250124.36,76,otros,Lobby | Piscina | Sala de usos Múltiples | Zona de Parrillas | Otros,"Hay lugares que simplemente lo cambian todo, y el malecón es uno de ellos. En The Wave, cada mañana comienza con el sonido del mar, el cielo despejado y esa energía única que se siente cuando uno está en el lugar correcto. Ubicado en Malecón Cisneros 1220, The Wave llega en lanzamiento con una propuesta única en Miraflores: lobby moderno, sala de juegos, patio central con terraza, zona fitness, coworking, dos áreas de parrilla y piscina. Quienes lo conocen descubren algo distinto, algo que inspira, que conecta con su mejor versión. No se trata solo de vivir frente al mar, se trata de vivir con estilo, comodidad y propósito. Espacios diseñados para respirar más profundo, vivir a la altura y disfrutar la vida plenamente. Es momento de decidir y subirse a la ola de una nueva vida.",Ronald Rengijo,"ednaly@taleinmobiliaria.com,daniel@taleinmobiliaria.com,jugaz@taleinmobiliaria.com",994151092,994151092,tale-inmobiliaria,"Somos una empresa peruana dedicada al desarrollo y gestión de proyectos inmobiliarios. Nuestra garantía es una sólida experiencia en el sector, habiendo desarrollado proyectos con los mas altos estándares de calidad y respetando los plazos de ejecución.",8,2026-05-05 07:00:02,250124.36,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-isidro/aramburu-park-3825,portal,sitemap + obj_project_completo + json_ld + html_table,3825,3825-aramburu-park,TALE INMOBILIARIA,ARAMBURU PARK,San Isidro,Lima,Lima,"Av. Andrés Aramburú 455, San Isidro 15073",-12.1025203,-77.026088,,2028,2028-06-30,2026-05-14,En planos,,,,Departamento,1 a 3,1,3,1,2,,,37.81,79.34,37.81,79.34,37.81,En planos,1,329000,PEN,329000,,8701.4,,,,,329000,37.81,otros,Gimnasio | Lobby | Piscina | Sala de Niños | Zona de Lavandería | Zona de Parrillas | Otros,"Empieza una nueva etapa en San Isidro, una ubicación privilegiada cerca de todo lo que necesitas. Aramburú Park, en lanzamiento, combina diseño moderno y distribución inteligente para brindarte una experiencia de vida cómoda y conectada. Disfruta áreas comunes pensadas para cada momento: coworking, sala gourmet, sala de niños, piscina, terrazas, zonas de parrilla, lavandería común, estacionamientos para bicicletas y un lobby acogedor. Vive con estilo en Aramburú Park.",Jessy Villacorta,"ednaly@taleinmobiliaria.com,jugaz@taleinmobiliaria.com",912564650,912564650,tale-inmobiliaria,"Somos una empresa peruana dedicada al desarrollo y gestión de proyectos inmobiliarios. Nuestra garantía es una sólida experiencia en el sector, habiendo desarrollado proyectos con los mas altos estándares de calidad y respetando los plazos de ejecución.",8,2026-05-16 07:00:02,329000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/santiago-de-surco/quatro-bio-430-3826,portal,sitemap + obj_project_completo + json_ld + html_table,3826,3826-quatro-bio-430,QUATRO INMOBILIARIA,Quatro,Santiago De Surco,Lima,Lima,"Jirón Tambo Real 430, Santiago de Surco 15023",-12.112608356469487,-76.96981358534687,,2027,2027-06-30,2026-05-22,En planos,,,,Departamento,2 a 3,2,3,1,2,,,64.5,170.39,64.5,170.39,64.5,En planos,43,512709,PEN,512709,,7948.98,,,,,22046487,2773.5,otros,Área de juegos para niños | Gimnasio | Lobby | Sala de usos Múltiples | Terraza | Zona de Parrillas | Otros,"Bio 430 representa la vida en su forma más natural: tranquila y cercana a lo que realmente importa. Un edificio, de solo 43 departamento, diseñado para quienes valoran un estilo de vida cómodo y conectado con su historia y el entorno que aman. Aquí, en Surco, la vida respira otro ritmo: más privado, más seguro, más humano.",Isabel Chavez-Fernandez,"ventas05@quatroinmobiliaria.pe,juan.alvarado@quatroinmobiliaria.pe","905474181,970134430",,quatro-inmobiliaria,"Llevamos más de 12 años dedicándonos a lo que más nos gusta: construir hogares pensados para ti. Durante este tiempo hemos entregado más de 20 proyectos, sumando más de 200,000 m2 construidos, y viendo cómo más de 1,800 familias cumplen el sueño de tener su propio hogar. Somos un equipo de profesionales de primer nivel, basados en 4 pilares que nos sostienen: EXCELENCIA en cada paso que damos, INNOVACIÓN en los diseños que creamos, SERVICIO a nuestros clientes, que son nuestra razón de ser, y CONFIANZA ganada día a día.",6,2026-04-08 07:00:02,512709,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/cercado-de-lima/alameda-central-condominio-torre-9-3827,portal,sitemap + obj_project_completo + json_ld + html_table,3827,3827-alameda-central-condominio-torre-9,BESCO,Alameda Central Condominio - Torre 9,Cercado de lima,Lima,Lima,Av. Colonial 1194 - (Ex Av. Mariscal Oscar R. Benavides),-12.0476199,-77.0569625,,2026,2026-11-30,2026-04-07,En construccion,,,,Departamento,3 a 3,3,3,2,2,,,65,72,65,72,65,En construccion,0,272000,PEN,272000,,4184.62,,,,,,,Banco BCP,Área de juegos para niños | Areas verdes | Boulevard peatonal | Cancha de Fulbito | Club House | Jardin interior | Lobby | Parque privado | Sala de Niños | Sala de usos Múltiples | Terraza | Zona de Parrillas | Otros,"Descubre Alameda Central, un condominio ecoamigable de Besco, inmobiliaria con más de 27 años de experiencia y 27,000 departamentos entregados. Ofrecemos departamentos desde 65 m² hasta 141 m², con opciones de 2 a 4 dormitorios. Este proyecto cuenta con amplias áreas comunes para disfrutar en familia: • Parque privado • Losas deportivas • Zona de parrillas • Sala de usos múltiples • Sala para niños • Juegos para niños • Áreas verdes • Casa club • Pet Shower • Lobby Un espacio pensado para tu comodidad y calidad de vida. ¡Separa tu departamento hoy y vive en un entorno moderno y sostenible!",Ejecutivo de ventas,esalinas@besco.com.pe,6373200,908858174,besco,"BESCO, CONSTRUYENDO GRANDES MOMENTOS En más de dos décadas hemos visto día a día la consolidación de nuestra empresa y sus fortalezas, así como la capacidad de ser y hacer que viene desarrollando desde su fundación en 1998. Contamos con una experiencia de más de 27 años construyendo hogares, 27,000 departamentos entregados y más de 20 proyectos entregados.",3,2026-04-02 07:00:02,272000,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/eccolo-3828,portal,sitemap + obj_project_completo + json_ld + html_table,3828,3828-eccolo,VALICO,Éccolo,Miraflores,Lima,Lima,Calle Junin 299,-12.1102332,-77.0286133,,2027,2027-11-30,2026-04-23,En planos,,,,Departamento,2 a 3,2,3,2,5,,,64,219.54,64,219.54,64,En planos,1,499417,PEN,499417,,7803.39,,,,,499417,64,Banco BCP,Areas verdes | Gimnasio | Jardin interior | Lobby | Sala de Niños | Sala de usos Múltiples | Techos Ecológicos | Terraza | Video vigilancia | Zona de Parrillas,"Éccolo es el nuevo proyecto de Valico, ubicado en el corazón de Miraflores y cerca de todo lo que te gusta y necesitas. Ubicado en zona residencial y en esquina, cuenta con variedad de tipologías de 1, 2 y 3 dormitorios con espacios flexibles. Además, es un edificio que contará con certificación sostenible LEED, lo que asegura ahorro en consumo de agua y energía. Conversemos y aprovecha los descuentos de preventa. El futuro no espera, es tiempo de vivirlo ahora.",Sandra Solano / Yolanda Rodriguez,"yrodriguez@valico.pe,ssolano@valico.pe,gdelgado@valico.pe","946388444,998123400",981109456,valico,"Empresa dedicada al desarrollo inmobiliario desde 1994. VALICO cuenta con el conocimiento y la experiencia que le han dado estos años de crecimiento para idear, desarrollar, construir y comercializar sus propios proyectos con altos estándares de innovación y calidad.",1,2025-10-09 02:25:18,499417,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/lince/ciudaris-i-tuliv-3829,portal,sitemap + obj_project_completo + json_ld + html_table,3829,3829-ciudaris-i-tuliv,CIUDARIS,CIUDARIS I TULIV,Lince,Lima,Lima,Av. Paseo de la República 2500,-12.0878669,-77.0248313,,2027,2027-10-31,2026-05-14,En construccion,,,,Departamento,1 a 3,1,3,1,2,,,40,115.95,40,115.95,40,En construccion,1,308000,PEN,308000,,7700,,,,,308000,40,Banco BBVA,Gimnasio | Lobby | Piscina | Sala de usos Múltiples | Salon Gourmet | Terraza | Video vigilancia | Zona de Lavandería | Zona de Parrillas | Otros,"TULIV es un edificio de 1 y 2 dormitorios ubicado Lince muy cerca al centro financiero de San Isidro, cuenta con 10 áreas comunes para tu descanso y diversión. Conviertete en un inversionista inmobiliario, adquiere tu inmueble para vivir o como primera inversión de renta.",Ejecutivo Proyecto Tuliv,ventas@ciudaris.com,947541191,947541191,ciudaris,"Somos una empresa inmobiliaria con más de 26 años de experiencia creando hogares pensados para mejorar la calidad de vida de las familias peruanas. Diseñamos y desarrollamos cada proyecto con una visión clara: ofrecer espacios que se adapten a las personas, a su estilo de vida y a su futuro. Nuestros procesos de venta y postventa cuentan con certificación ISO 9001, lo que garantiza altos estándares de calidad y servicio. Además, contamos con la certificación EDGE, que respalda nuestro compromiso con la sostenibilidad y el uso responsable de los recursos. También somos una empresa reconocida internacionalmente con la certificación Best Place to Live, reflejo de nuestra constante preocupación por la satisfacción de nuestros clientes.",10,2026-05-15 07:00:03,308000,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/pueblo-libre/bonsai-3831,portal,sitemap + obj_project_completo + json_ld + html_table,3831,3831-bonsai,ABRIL GRUPO INMOBILIARIO,Bonsái,Pueblo Libre,Lima,Lima,Av. Sucre 760,-12.0789735,-77.0656647,,2027,2027-12-31,2026-05-19,En planos,22,,,Departamento,1 a 3,1,3,1,2,,,33.91,69.36,33.91,69.36,33.91,En planos,1,215100,PEN,215100,,6343.26,,,,,215100,33.91,Banco INTERBANK,Área de juegos para niños | Gimnasio | Lobby | Piscina | Zona de Parrillas,"Edificación de uso residencial de 22 pisos más azotea. Alberga 233 viviendas tipo flat de 1,2,3 ambientes y monoambiente, locales comerciales, estacionamientos y depósitos. Precio publicado sujeto a stock y vigencia. Puede incluir descuentos comerciales previamente aplicados. Beneficios adicionales sujetos a evaluación y campaña vigente.",Abril Grupo Inmobiliario,ventas@abril.pe,951147120,951147120,abril-grupo-inmobiliario-ft,"Somos una empresa de capital 100% peruano con más de 18 años de experiencia en el rubro inmobiliario y de construcción. Tenemos una trayectoria de más de 49 proyectos entregados y, en la actualidad contamos con más de 16 proyectos en desarrollo.",5,2026-05-23 07:00:02,215100,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/chorrillos/casa-de-osma-3834,portal,sitemap + obj_project_completo + json_ld + html_table,3834,3834-casa-de-osma,GDC INMOBILIARIA,Casa de Osma,Chorrillos,Lima,Lima,Jr. Pedro Solari 242,-12.155784,-77.02194349999999,,2028,2028-03-31,2025-12-26,En planos,,,,Departamento,1 a 3,1,3,1,2,,,40,76.88,40,76.88,40,En planos,1,293120.69,PEN,293120.69,,7328.02,,,,,293120.69,40,Financiamiento propio,Areas verdes | Gimnasio | Jardin de niños | Jardin interior | Karaoke | Lobby | Parque privado | Piscina | Sala Bar | Sala de cine | Sala de Internet | Sala de Niños | Sala de usos Múltiples | Salon Gourmet | Techo Panorámico | Techos Ecológicos | Terraza | Video vigilancia | Zona de Lavandería | Zona de Parrillas | Otros,"Descubre un lugar donde el arte, la gastronomía y la cultura están a solo unos pasos. Vive cerca del Museo Pedro de Osma, a minutos del Malecón Sur y con conexión directa al Metropolitano. Aquí, cada día es una invitación a disfrutar lo mejor de Barranco, sin renunciar a la tranquilidad de tu espacio propio. Departamentos de 1, 2 y 3 dormitorios pensados para quienes buscan inspiración, equilibrio y una excelente ubicación.",Giancarlo Urbina,giancarlo.urbina@gdcinmobiliaria.pe,"950355215,940077798",950122819,gdc-inmobiliaria,"En GDC estamos enfocados en mejorar la calidad de vida de nuestras comunidades en cualquier parte del Mundo. Somos un equipo de más de 100 profesionales con experiencia en todas las etapas del desarrollo inmobiliario y gracias al esfuerzo conjunto nuestros proyectos son EXTRAORDINARIOS. Nuestra matriz se encuentra en la Ciudad de México, pero siempre en búsqueda de una expansión geográfica, prueba de ello es nuestra unidad de negocio en Lima, Perú.",1,2025-10-09 02:25:18,293120.69,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-isidro/salaverry-district-3835,portal,sitemap + obj_project_completo + json_ld + html_table,3835,3835-salaverry-district,TALE INMOBILIARIA,SALAVERRY DISTRICT,San Isidro,Lima,Lima,"Av. Gral. Salaverry 2405, San Isidro 15076",-12.0897471,-77.0512984,,2028,2028-09-30,2026-05-22,En planos,,,,Departamento,1 a 3,1,3,1,2,,,41.41,108.47,41.41,108.47,41.41,En planos,1,383000,PEN,383000,,9248.97,,,,,383000,41.41,otros,Lobby | Piscina | Sala de Niños | Sala de usos Múltiples | Zona de Parrillas | Otros,"Vive en una de las mejores zonas de Lima, a pasos del centro comercial Real Plaza Salaverry. Salaverry District, en lanzamiento, combina modernidad, ubicación y calidad de vida en un solo proyecto. Disfruta de áreas comunes diseñadas para cada etapa de tu día: lobby, zona fitness, sala de niños, SUM, patio interior, zona de juegos, terraza panorámica en el piso 15, zonas BBQ y piscina. Un proyecto pensado para vivir bien, desde el primer día.",Jenny Saldivar,"ednaly@taleinmobiliaria.com,daniel@taleinmobiliaria.com,jugaz@taleinmobiliaria.com",924124548,924124548,tale-inmobiliaria,"Somos una empresa peruana dedicada al desarrollo y gestión de proyectos inmobiliarios. Nuestra garantía es una sólida experiencia en el sector, habiendo desarrollado proyectos con los mas altos estándares de calidad y respetando los plazos de ejecución.",8,2026-05-23 07:00:02,383000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/magdalena-del-mar/altive-3836,portal,sitemap + obj_project_completo + json_ld + html_table,3836,3836-altive,MADRID INMOBILIARIA,Altivé,Magdalena Del Mar,Lima,Lima,"Av. Javier prado oeste 890, Magdalena",-12.093469867279198,-77.05967187881471,,2027,2027-11-30,2026-05-11,En construccion,,,,Departamento,2 a 3,2,3,2,2,,,51.91,87.51,51.91,87.51,51.91,En construccion,1,403000,PEN,403000,,7763.44,,,,,403000,51.91,Banco BCP,Área de juegos para niños | Areas verdes | Gimnasio | Lobby | Piscina | Sala de Niños | Terraza | Video vigilancia | Zona de Parrillas,"¡En Lanzamiento! Altivé es un proyecto inmobiliario en Magdalena, ubicado en el centro de todo, pensado para quienes buscan vivir conectados sin renunciar a la tranquilidad. Disfruta cada día de cercanía, acceso y espacios modernos pensados para tu bienestar.La ciudad a tu alcance, la comodidad en tu hogar.",Valeria Mondragón,informes@madridinmobiliaria.pe,994229306,994229306,madrid-inmobiliaria,"Con más de 21 años de trayectoria, Madrid Inmobiliaria continúa generando confianza en el sector inmobiliario y en el sistema financiero. Nuestra propuesta se diferencia por el compromiso con nuestros clientes, respaldado por nuestra certificación Best Place to Live, obtenida por 8 años consecutivos y basada en la satisfacción de los compradores de más de 1,200 departamentos entregados. La alta calidad de nuestros proyectos, ubicados en zonas estratégicas, con estándares medioambientales de nivel internacional, han logrado que Madrid sea la primera inmobiliaria EDGE Champions en el Perú.",4,2026-03-07 07:00:02,403000,En construccion,,alta,
